,TP_ESCOLA,TP_PRESENCA_CH,TP_PRESENCA_CN,TP_PRESENCA_LC,NU_IDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_STATUS_REDACAO,NU_NOTA_REDACAO
16605,2,1,1,1,17,2,0,1.0,0,595.3,578.3,508.0,,1.0,520.0
16606,1,1,1,1,43,1,10,,0,545.5,606.2,595.6,,1.0,540.0
16607,1,1,1,1,19,1,1,,0,381.6,506.2,493.2,,1.0,480.0
16608,1,1,1,1,17,3,0,,1,405.5,448.9,477.4,,1.0,320.0
16609,1,1,1,1,20,1,4,,0,418.5,537.5,492.6,,1.0,540.0
16610,1,0,0,0,22,1,2,,0,,,,,,
16611,2,1,1,1,20,2,0,1.0,0,442.7,447.2,501.2,,1.0,320.0
16612,2,1,1,1,19,2,0,1.0,0,421.5,451.1,499.6,,1.0,280.0
16613,1,1,1,1,17,3,0,,1,383.2,500.6,539.2,,1.0,440.0
16614,2,1,1,1,17,2,0,1.0,0,415.0,568.9,475.0,,1.0,580.0
16615,1,1,1,1,18,1,1,,0,583.6,576.8,557.4,,1.0,480.0
16616,3,1,1,1,17,2,0,1.0,0,569.7,685.4,645.0,,1.0,820.0
16617,1,1,1,1,21,1,5,,0,613.3,628.9,578.4,,1.0,720.0
16618,1,1,1,1,24,3,0,,0,411.0,436.3,397.8,,1.0,400.0
16619,1,1,1,1,29,1,10,,0,727.2,728.4,706.7,,1.0,820.0
16620,3,1,1,1,18,2,0,1.0,0,604.6,656.3,643.7,,1.0,620.0
16621,2,0,0,0,24,2,0,1.0,0,,,,,,
16622,1,1,1,1,19,3,0,,0,432.2,504.0,421.0,,1.0,440.0
16623,1,1,1,1,22,1,4,,0,419.1,516.4,467.5,,1.0,340.0
16624,1,1,1,1,24,1,5,,0,468.4,416.2,567.6,,1.0,520.0
16625,1,0,0,0,45,1,10,,0,,,,,,
16626,1,1,1,1,19,1,1,,0,494.7,571.8,602.6,,1.0,600.0
16627,1,1,1,1,16,3,0,,1,637.9,693.5,592.6,,1.0,560.0
16628,1,1,1,1,35,1,5,,0,416.4,476.0,471.8,,1.0,420.0
16629,2,0,0,0,18,2,0,1.0,0,,,,,,
16630,1,1,1,1,17,3,0,,1,503.2,471.6,520.5,,1.0,720.0
16631,2,1,1,1,17,2,0,1.0,0,470.5,427.4,367.5,,1.0,460.0
16632,1,1,1,1,30,3,0,,0,383.2,522.1,477.8,,1.0,460.0
16633,2,1,1,1,20,2,0,1.0,0,425.0,401.9,468.5,,1.0,500.0
16634,1,1,1,1,16,3,0,,1,392.0,461.5,517.8,,1.0,480.0
16635,1,1,1,1,31,4,0,,0,0.0,579.6,544.4,,1.0,560.0
16636,1,1,1,1,38,1,10,,0,474.6,594.2,442.0,,1.0,700.0
16637,2,1,1,1,18,2,0,1.0,0,567.1,537.7,450.6,,1.0,520.0
16638,1,0,0,0,22,1,4,,0,,,,,,
16639,1,1,1,1,17,3,0,,1,408.5,366.3,402.8,,1.0,420.0
16640,2,1,1,1,17,2,0,1.0,0,427.5,525.8,578.4,,1.0,540.0
16641,1,1,1,1,25,1,9,,0,500.1,619.7,605.7,,1.0,480.0
16642,1,1,1,1,17,3,0,,1,385.9,565.3,501.8,,1.0,440.0
16643,2,0,0,0,19,2,0,3.0,0,,,,,,
16644,2,1,1,1,18,2,0,1.0,0,386.9,481.6,447.9,,1.0,440.0
16645,1,1,1,1,15,3,0,,1,454.1,513.8,512.1,,1.0,640.0
16646,2,1,1,1,19,2,0,1.0,0,462.7,336.4,503.0,,1.0,160.0
16647,1,0,0,0,18,3,0,,0,,,,,,
16648,1,1,1,1,19,1,2,,0,433.6,561.4,566.7,,1.0,480.0
16649,2,0,0,0,21,2,0,3.0,0,,,,,,
16650,1,0,0,0,34,1,10,,0,,,,,,
16651,2,1,1,1,17,2,0,1.0,0,417.1,418.5,424.9,,6.0,0.0
16652,1,0,0,0,28,3,0,,0,,,,,,
16653,1,1,1,1,18,1,2,,0,487.8,627.6,573.8,,1.0,600.0
16654,2,1,1,1,22,2,0,3.0,0,409.2,575.0,543.7,,1.0,420.0
16655,1,0,0,0,21,1,2,,0,,,,,,
16656,1,1,1,1,17,3,0,,1,403.9,385.7,376.8,,1.0,400.0
16657,1,0,0,0,22,1,2,,0,,,,,,
16658,1,1,1,1,26,1,7,,0,606.7,568.9,582.3,,1.0,620.0
16659,3,1,1,1,18,2,0,1.0,0,617.5,631.5,617.1,,1.0,920.0
16660,2,0,0,0,18,2,0,3.0,0,,,,,,
16661,2,1,1,1,18,2,0,1.0,0,430.8,406.5,501.8,,1.0,500.0
16662,2,1,1,1,18,2,0,1.0,0,419.6,366.5,377.3,,1.0,320.0
16663,1,1,1,1,18,1,1,,0,632.7,651.0,546.1,,1.0,760.0
16664,1,1,1,1,27,1,8,,0,424.6,536.8,399.6,,1.0,500.0
16665,2,1,1,1,17,2,0,1.0,0,646.9,664.5,673.3,,1.0,920.0
16666,1,1,1,1,16,3,0,,1,545.8,557.2,531.0,,1.0,580.0
16667,2,1,1,1,17,2,0,1.0,0,503.1,487.3,542.8,,1.0,580.0
16668,2,1,1,1,19,2,0,3.0,0,499.5,552.2,565.0,,1.0,440.0
16669,2,1,1,1,20,2,0,1.0,0,486.7,519.6,415.1,,1.0,460.0
16670,1,0,0,0,29,1,3,,0,,,,,,
16671,1,0,0,0,30,1,6,,0,,,,,,
16672,1,0,0,0,19,1,2,,0,,,,,,
16673,2,1,1,1,19,2,0,1.0,0,416.8,461.1,512.2,,1.0,600.0
16674,1,1,1,1,28,1,8,,0,428.7,544.6,490.7,,1.0,460.0
16675,2,0,0,0,17,2,0,1.0,0,,,,,,
16676,2,1,1,1,17,2,0,1.0,0,500.0,567.9,570.2,,1.0,620.0
16677,1,0,0,0,25,1,7,,0,,,,,,
16678,1,1,1,1,18,1,1,,0,497.6,544.3,569.1,,1.0,720.0
16679,1,1,1,0,26,1,1,,0,498.1,460.4,,,,
16680,1,0,0,0,33,1,10,,0,,,,,,
16681,1,1,1,1,20,1,2,,0,452.6,603.5,518.2,,1.0,540.0
16682,1,1,1,1,22,1,2,,0,401.3,569.0,447.5,,1.0,580.0
16683,1,1,1,1,18,1,1,,0,506.3,563.3,610.3,,1.0,720.0
16684,1,1,1,1,18,1,1,,0,452.1,530.0,560.1,,1.0,700.0
16685,1,0,0,0,29,1,9,,0,,,,,,
16686,2,1,1,1,19,2,0,1.0,0,548.0,561.8,470.9,,1.0,340.0
16687,2,1,1,1,17,2,0,1.0,0,487.4,456.6,475.2,,1.0,540.0
16688,2,1,1,1,18,2,0,1.0,0,452.5,517.6,567.8,,1.0,720.0
16689,1,1,1,1,35,1,10,,0,506.1,522.4,458.8,,1.0,440.0
16690,1,1,1,1,16,3,0,,1,481.1,598.5,537.8,,1.0,720.0
16691,2,1,1,1,17,2,0,1.0,0,479.5,490.1,509.3,,1.0,540.0
16692,1,1,1,1,19,1,2,,0,540.2,479.9,584.8,,1.0,520.0
16693,1,0,0,0,35,1,10,,0,,,,,,
16694,1,1,1,1,18,1,1,,0,386.8,456.2,392.0,,1.0,240.0
16695,1,1,1,1,18,1,1,,0,400.9,481.3,449.1,,1.0,440.0
16696,1,0,0,0,23,1,5,,0,,,,,,
16697,1,1,1,1,18,1,1,,0,510.9,511.9,533.6,,1.0,560.0
16698,1,1,1,1,20,1,3,,0,418.9,552.0,591.7,,1.0,460.0
16699,1,0,0,0,37,1,10,,0,,,,,,
16700,1,0,0,0,28,1,8,,0,,,,,,
16701,1,1,1,1,21,1,5,,0,634.3,641.1,434.9,,1.0,720.0
16702,1,0,0,0,23,4,0,,0,,,,,,
16703,1,1,1,1,17,3,0,,1,397.7,502.2,503.2,,1.0,340.0
16704,2,1,1,1,19,2,0,1.0,0,397.8,494.0,466.7,,1.0,480.0
16705,1,1,1,1,19,1,2,,0,692.1,692.9,575.8,,1.0,900.0
16706,1,0,0,0,31,1,10,,0,,,,,,
16707,1,1,1,1,28,1,7,,0,392.6,496.2,419.4,,1.0,360.0
16708,1,0,0,0,42,1,10,,0,,,,,,
16709,1,1,1,1,15,3,0,,1,393.8,492.9,557.6,,1.0,500.0
16710,2,1,1,1,18,2,0,1.0,0,421.9,458.5,537.2,,1.0,580.0
16711,2,1,1,1,18,2,0,1.0,0,525.0,565.7,503.2,,1.0,600.0
16712,1,0,0,0,30,1,10,,0,,,,,,
16713,1,1,1,1,25,1,6,,0,463.4,430.0,475.0,,1.0,580.0
16714,1,1,1,1,18,1,1,,0,580.9,618.9,619.4,,1.0,600.0
16715,1,1,1,1,22,1,5,,0,467.9,518.8,531.3,,1.0,540.0
16716,1,1,1,1,17,3,0,,1,405.4,602.3,607.1,,1.0,700.0
16717,1,1,1,1,40,4,0,,0,387.1,473.1,481.1,,1.0,300.0
16718,1,1,1,1,18,4,0,,0,560.6,570.3,563.1,,1.0,560.0
16719,1,1,1,1,22,1,6,,0,418.2,598.6,587.3,,1.0,520.0
16720,1,0,0,0,22,4,0,,0,,,,,,
16721,1,1,1,1,17,3,0,,1,607.2,698.4,673.7,,1.0,600.0
16722,1,1,1,1,21,1,1,,0,463.5,584.2,597.2,,1.0,560.0
16723,2,1,1,1,17,2,0,1.0,0,426.7,593.6,516.2,,1.0,380.0
16724,2,1,1,1,17,2,0,1.0,0,501.2,525.3,428.5,,1.0,520.0
16725,1,1,1,1,19,3,0,,0,388.8,490.8,474.9,,1.0,400.0
16726,1,1,1,1,17,3,0,,1,468.4,583.2,609.1,,1.0,400.0
16727,1,0,0,0,25,1,7,,0,,,,,,
16728,1,1,1,1,20,1,3,,0,686.2,748.0,638.0,,1.0,920.0
16729,1,1,1,1,19,1,2,,0,526.1,591.7,553.4,,1.0,680.0
16730,1,1,1,1,16,3,0,,1,414.1,408.5,561.9,,1.0,540.0
16731,1,1,1,1,54,1,10,,0,515.0,483.5,514.6,,1.0,320.0
16732,2,1,1,1,19,2,0,1.0,0,433.7,573.5,548.8,,1.0,600.0
16733,1,1,1,1,24,4,0,,0,363.8,505.1,515.1,,1.0,520.0
16734,1,1,1,1,18,1,1,,0,499.3,565.2,564.7,,1.0,720.0
16735,1,1,1,1,16,3,0,,1,444.4,538.2,433.7,,1.0,640.0
16736,1,0,0,0,17,3,0,,1,,,,,,
16737,1,1,1,1,17,3,0,,1,616.8,602.3,587.2,,1.0,560.0
16738,1,1,1,1,23,1,5,,0,419.8,563.7,583.6,,1.0,540.0
16739,1,0,0,0,21,1,3,,0,,,,,,
16740,1,0,0,0,17,3,0,,1,,,,,,
16741,2,1,1,1,18,2,0,1.0,0,394.8,451.4,440.4,,1.0,420.0
16742,1,1,1,1,25,1,7,,0,507.2,569.0,495.3,,1.0,640.0
16743,2,1,1,1,17,2,0,1.0,0,407.7,460.8,473.0,,1.0,520.0
16744,1,0,0,0,34,3,0,,0,,,,,,
16745,1,1,1,1,18,1,1,,0,540.3,632.1,614.5,,1.0,640.0
16746,2,1,1,1,17,2,0,1.0,0,439.4,457.9,488.2,,1.0,520.0
16747,2,1,1,1,17,2,0,1.0,0,487.1,571.7,574.9,,1.0,400.0
16748,1,1,1,1,21,1,4,,0,482.2,537.1,598.7,,1.0,780.0
16749,1,0,0,0,23,4,0,,0,,,,,,
16750,1,0,0,0,23,1,5,,0,,,,,,
16751,1,1,1,1,27,1,10,,0,572.9,619.6,620.9,,1.0,740.0
16752,1,1,1,1,15,3,0,,1,447.2,491.8,517.5,,1.0,560.0
16753,2,1,1,1,17,2,0,1.0,0,531.6,636.3,649.3,,1.0,440.0
16754,1,1,1,1,27,4,0,,0,452.8,518.9,447.8,,1.0,540.0
16755,1,1,1,0,36,1,10,,0,465.0,591.7,,,,
16756,1,1,1,1,17,3,0,,1,439.1,363.4,496.2,,1.0,460.0
16757,2,1,1,1,18,2,0,1.0,0,439.1,520.1,557.9,,1.0,580.0
16758,1,1,1,0,28,1,9,,0,562.4,601.7,,,,
16759,2,1,1,1,17,2,0,1.0,0,583.4,563.6,527.2,,1.0,480.0
16760,1,1,1,1,19,1,2,,0,415.4,546.2,551.8,,1.0,500.0
16761,1,1,1,1,29,1,9,,0,539.7,515.7,489.4,,1.0,560.0
16762,1,1,1,1,40,1,10,,0,387.6,453.5,447.9,,1.0,500.0
16763,1,1,1,1,26,1,7,,0,402.4,461.9,456.9,,1.0,560.0
16764,2,1,1,1,18,2,0,1.0,0,384.0,531.8,411.1,,1.0,480.0
16765,1,1,1,1,26,1,8,,0,414.0,518.5,499.4,,1.0,480.0
16766,1,1,1,1,28,1,10,,0,413.2,509.4,521.5,,1.0,560.0
16767,1,0,0,0,31,4,0,,0,,,,,,
16768,2,1,1,1,20,2,0,1.0,0,388.1,550.8,535.7,,1.0,500.0
16769,1,1,1,1,31,1,10,,0,486.1,541.0,564.4,,1.0,600.0
16770,1,0,0,0,34,1,10,,0,,,,,,
16771,2,1,1,1,18,2,0,1.0,0,503.6,432.8,445.6,,1.0,460.0
16772,1,1,1,1,28,1,10,,0,512.5,508.4,414.9,,1.0,540.0
16773,1,1,1,1,21,1,4,,0,589.1,682.7,596.5,,1.0,760.0
16774,1,1,1,1,19,3,0,,0,456.1,517.3,454.7,,1.0,540.0
16775,1,1,1,1,16,3,0,,1,635.4,738.7,612.4,,1.0,600.0
16776,2,1,1,1,16,2,0,1.0,0,544.7,530.4,443.6,,1.0,400.0
16777,2,1,1,1,16,2,0,1.0,0,435.5,405.2,465.3,,1.0,600.0
16778,2,1,1,1,17,2,0,1.0,0,593.8,573.1,596.8,,1.0,560.0
16779,1,1,1,1,18,1,1,,0,431.1,481.2,455.9,,1.0,560.0
16780,1,1,1,1,19,1,1,,0,432.1,475.2,465.8,,1.0,380.0
16781,2,1,1,1,17,2,0,1.0,0,439.6,472.7,438.9,,1.0,380.0
16782,1,1,1,1,18,3,0,,1,373.7,498.4,471.2,,1.0,440.0
16783,1,1,1,1,18,4,0,,0,468.9,497.0,525.1,,1.0,520.0
16784,1,1,1,0,15,3,0,,1,552.0,603.5,,,,
16785,2,1,1,1,17,2,0,1.0,0,602.2,515.8,540.2,,1.0,700.0
16786,1,1,1,1,16,3,0,,1,467.0,418.6,389.2,,1.0,360.0
16787,3,1,1,1,16,2,0,1.0,0,596.5,610.5,601.3,,1.0,820.0
16788,1,0,0,0,22,1,4,,0,,,,,,
16789,2,1,1,1,16,2,0,1.0,0,546.5,570.7,583.4,,1.0,420.0
16790,1,1,1,1,18,1,1,,0,456.0,497.7,459.8,,1.0,540.0
16791,1,1,1,1,16,3,0,,1,547.5,557.3,383.3,,1.0,600.0
16792,1,1,1,1,40,4,0,,0,461.5,489.5,517.2,,1.0,560.0
16793,1,1,1,1,33,1,10,,0,518.3,424.8,546.5,,1.0,400.0
16794,1,0,0,0,23,1,5,,0,,,,,,
16795,1,1,1,1,17,3,0,,1,453.0,552.4,455.1,,1.0,620.0
16796,1,0,0,0,27,1,9,,0,,,,,,
16797,3,1,1,1,17,2,0,1.0,0,447.5,562.4,521.9,,1.0,780.0
16798,2,1,1,1,17,2,0,1.0,0,440.1,487.8,524.1,,1.0,420.0
16799,2,1,1,1,17,2,0,1.0,0,473.7,526.8,478.1,,1.0,440.0
16800,2,1,1,1,17,2,0,1.0,0,596.0,642.6,572.8,,1.0,800.0
16801,2,1,1,1,17,2,0,1.0,0,437.7,552.3,538.3,,1.0,400.0
16802,1,0,0,0,19,1,2,,0,,,,,,
16803,1,0,0,0,35,1,9,,0,,,,,,
16804,1,1,1,1,38,1,10,,0,490.4,567.0,542.1,,1.0,600.0
16805,1,1,1,0,20,1,3,,0,447.7,473.8,,,,
16806,2,1,1,1,17,2,0,1.0,0,602.3,647.3,551.6,,1.0,880.0
16807,1,0,0,0,24,4,0,,0,,,,,,
16808,1,0,0,0,16,3,0,,1,,,,,,
16809,1,0,0,0,29,4,0,,0,,,,,,
16810,1,0,0,0,26,4,0,,0,,,,,,
16811,1,1,1,1,30,1,9,,0,460.1,471.9,414.3,,1.0,440.0
16812,1,1,1,1,15,3,0,,1,483.4,560.7,479.5,,1.0,500.0
16813,1,0,0,1,17,3,0,,1,,,444.8,,1.0,520.0
16814,1,1,1,1,16,3,0,,1,393.8,448.9,417.4,,1.0,500.0
16815,1,1,1,1,18,1,1,,0,464.8,544.8,523.6,,1.0,520.0
16816,1,1,1,1,27,1,10,,0,459.6,526.7,536.9,,1.0,560.0
16817,2,0,0,0,21,2,0,3.0,0,,,,,,
16818,2,1,1,1,18,2,0,1.0,0,458.6,556.2,501.8,,1.0,540.0
16819,2,1,1,1,19,2,0,1.0,0,442.4,562.5,509.8,,1.0,500.0
16820,3,1,1,1,18,2,0,1.0,0,468.2,528.3,463.6,,1.0,520.0
16821,1,0,0,0,22,1,3,,0,,,,,,
16822,2,1,1,1,17,2,0,1.0,0,385.1,619.8,522.1,,1.0,500.0
16823,1,1,1,1,22,1,4,,0,368.8,433.3,494.6,,1.0,480.0
16824,1,1,1,1,17,3,0,,1,466.8,492.5,404.4,,1.0,420.0
16825,1,1,1,1,22,1,6,,0,470.6,642.6,601.9,,1.0,800.0
16826,1,1,1,1,16,3,0,,1,469.6,458.5,413.8,,1.0,420.0
16827,1,1,1,1,19,1,1,,0,412.3,523.9,565.7,,1.0,480.0
16828,2,1,1,1,19,2,0,1.0,0,572.2,584.2,568.7,,1.0,700.0
16829,1,1,1,1,16,3,0,,1,396.1,499.6,548.9,,1.0,480.0
16830,1,0,0,0,18,3,0,,0,,,,,,
16831,1,1,1,1,19,1,1,,0,544.6,587.6,460.2,,1.0,760.0
16832,1,0,0,0,20,1,2,,0,,,,,,
16833,1,1,1,1,21,1,4,,0,442.0,531.5,508.5,,1.0,580.0
16834,1,0,0,0,27,1,5,,0,,,,,,
16835,1,0,0,0,19,1,2,,0,,,,,,
16836,1,0,0,0,20,1,3,,0,,,,,,
16837,1,1,1,1,29,1,10,,0,480.7,534.5,522.0,,1.0,560.0
16838,1,0,0,0,33,1,10,,0,,,,,,
16839,3,1,1,1,18,2,0,1.0,0,426.3,554.3,492.1,,1.0,780.0
16840,2,1,1,1,17,2,0,1.0,0,403.3,409.8,390.7,,1.0,420.0
16841,1,1,1,1,19,1,1,,0,393.7,418.3,522.6,,1.0,580.0
16842,1,1,1,1,35,1,10,,0,380.3,513.7,367.4,,6.0,0.0
16843,1,1,1,1,17,3,0,,1,493.0,615.7,571.2,,1.0,560.0
16844,1,0,0,0,29,1,10,,0,,,,,,
16845,1,1,1,1,21,1,3,,0,626.1,702.8,629.8,,1.0,740.0
16846,2,1,1,1,18,2,0,1.0,0,470.0,459.0,438.0,,1.0,380.0
16847,2,1,1,1,18,2,0,1.0,0,446.4,557.2,527.7,,1.0,480.0
16848,1,1,1,1,21,1,2,,0,444.7,553.6,503.6,,1.0,380.0
16849,2,0,0,0,18,2,0,1.0,0,,,,,,
16850,2,1,1,1,16,2,0,1.0,0,509.2,625.5,518.1,,1.0,680.0
16851,1,0,0,0,43,1,10,,0,,,,,,
16852,1,1,1,1,24,3,0,,0,403.6,537.2,489.6,,4.0,0.0
16853,1,0,0,0,21,1,1,,0,,,,,,
16854,2,1,1,1,17,2,0,1.0,0,575.0,590.0,503.9,,1.0,620.0
16855,1,1,1,1,35,1,10,,0,538.9,643.9,630.6,,1.0,400.0
16856,1,1,1,1,19,1,1,,0,410.9,450.7,536.5,,1.0,720.0
16857,1,1,1,1,35,1,10,,0,430.8,389.3,471.7,,1.0,380.0
16858,2,1,1,1,18,2,0,1.0,0,433.9,363.6,406.7,,1.0,180.0
16859,1,1,1,1,17,3,0,,1,516.3,481.0,523.2,,1.0,500.0
16860,3,1,1,1,17,2,0,1.0,0,516.9,598.7,545.0,,1.0,620.0
16861,1,1,1,0,22,1,3,,0,480.5,467.5,,,,
16862,3,0,0,0,17,2,0,1.0,0,,,,,,
16863,1,0,0,0,35,1,10,,0,,,,,,
16864,1,0,0,0,22,4,0,,0,,,,,,
16865,1,1,1,1,29,1,9,,0,537.4,552.9,572.0,,1.0,400.0
16866,2,1,1,1,17,2,0,1.0,0,485.0,568.8,567.1,,1.0,580.0
16867,1,1,1,1,17,3,0,,1,390.5,449.8,397.6,,9.0,0.0
16868,2,1,1,1,17,2,0,1.0,0,525.8,550.6,513.4,,1.0,580.0
16869,1,1,1,1,60,1,4,,0,400.5,451.1,408.8,,1.0,280.0
16870,3,1,1,1,17,2,0,1.0,0,729.4,716.4,648.5,,1.0,980.0
16871,1,1,1,1,21,1,2,,0,429.1,467.8,538.0,,1.0,520.0
16872,2,1,1,1,17,2,0,1.0,0,430.4,414.6,423.3,,1.0,360.0
16873,3,1,1,1,17,2,0,1.0,0,587.8,703.2,631.8,,1.0,760.0
16874,2,1,1,1,17,2,0,1.0,0,488.4,581.0,620.5,,1.0,760.0
16875,1,0,0,0,16,3,0,,1,,,,,,
16876,1,1,1,1,24,1,4,,0,505.7,563.6,548.1,,1.0,500.0
16877,1,0,0,0,31,1,2,,0,,,,,,
16878,3,1,1,1,17,2,0,1.0,0,605.2,571.1,609.8,,1.0,760.0
16879,1,1,1,1,16,3,0,,1,503.0,566.7,451.7,,1.0,660.0
16880,1,1,1,1,33,1,10,,0,443.0,539.3,477.5,,1.0,560.0
16881,1,1,1,1,22,1,1,,0,522.3,361.7,444.0,,1.0,380.0
16882,1,1,1,0,20,1,1,,0,387.6,404.4,,,,
16883,1,1,1,1,17,3,0,,1,424.5,494.0,517.4,,1.0,520.0
16884,1,1,1,1,16,3,0,,1,559.1,607.5,551.4,,1.0,580.0
16885,2,1,1,1,18,2,0,1.0,0,364.6,392.2,387.9,,4.0,0.0
16886,1,1,1,1,25,1,7,,0,443.0,496.5,513.4,,1.0,360.0
16887,3,1,1,1,18,2,0,1.0,0,441.7,477.2,473.9,,1.0,680.0
16888,1,1,1,1,17,3,0,,1,419.7,357.3,466.5,,1.0,500.0
16889,1,1,1,1,31,1,10,,0,502.6,562.9,481.8,,1.0,620.0
16890,1,1,1,1,22,1,1,,0,454.1,497.7,450.7,,1.0,440.0
16891,2,1,1,1,19,2,0,1.0,0,488.1,612.3,469.8,,1.0,700.0
16892,2,1,1,1,18,2,0,1.0,0,457.4,479.4,466.7,,1.0,340.0
16893,1,1,1,1,20,1,1,,0,527.2,566.6,522.8,,1.0,560.0
16894,1,1,1,1,20,1,2,,0,409.0,531.2,588.0,,1.0,520.0
16895,2,1,1,1,19,2,0,1.0,0,483.9,457.7,422.8,,1.0,520.0
16896,1,1,1,1,21,1,3,,0,501.8,524.3,538.9,,1.0,620.0
16897,1,1,1,1,21,1,3,,0,449.4,455.2,437.0,,1.0,380.0
16898,1,1,1,1,23,1,5,,0,465.5,575.4,490.9,,1.0,560.0
16899,1,1,1,1,16,3,0,,1,489.4,615.0,634.7,,1.0,840.0
16900,1,1,1,1,17,3,0,,1,440.6,486.9,510.4,,4.0,0.0
16901,2,1,1,1,18,2,0,1.0,0,531.7,520.8,479.0,,1.0,460.0
16902,2,1,1,1,18,2,0,1.0,0,557.9,609.1,632.7,,1.0,600.0
16903,2,1,1,1,17,2,0,1.0,0,508.8,483.3,550.1,,1.0,540.0
16904,1,0,0,0,44,1,1,,0,,,,,,
16905,1,1,1,1,20,1,1,,0,642.7,615.1,569.6,,1.0,780.0
16906,2,0,0,0,18,2,0,1.0,0,,,,,,
16907,2,1,1,1,17,2,0,1.0,0,452.6,396.6,418.5,,1.0,360.0
16908,2,1,1,0,20,2,0,1.0,0,388.1,432.3,,,,
16909,2,0,0,0,17,2,0,1.0,0,,,,,,
16910,2,1,1,1,18,2,0,1.0,0,436.7,518.9,437.8,,1.0,500.0
16911,1,1,1,1,18,1,1,,0,426.4,506.0,488.2,,1.0,520.0
16912,1,0,0,0,26,1,6,,0,,,,,,
16913,1,1,1,1,20,3,0,,0,449.4,429.3,486.8,,1.0,440.0
16914,2,1,1,1,16,2,0,1.0,0,503.9,611.0,549.2,,1.0,600.0
16915,1,1,1,1,19,3,0,,0,456.3,468.2,492.6,,1.0,380.0
16916,1,1,1,1,16,3,0,,1,443.3,531.6,491.1,,1.0,660.0
16917,1,0,0,0,28,1,7,,0,,,,,,
16918,1,1,1,1,26,1,10,,0,462.1,352.8,470.5,,1.0,180.0
16919,1,0,0,0,20,1,3,,0,,,,,,
16920,1,1,1,1,20,1,3,,0,498.9,549.1,610.5,,1.0,780.0
16921,1,1,1,1,26,1,9,,0,581.6,597.2,538.7,,1.0,560.0
16922,1,1,1,1,16,3,0,,1,500.4,547.0,583.0,,1.0,480.0
16923,1,0,0,0,19,1,1,,0,,,,,,
16924,1,1,1,1,26,1,7,,0,478.5,535.0,560.5,,1.0,360.0
16925,3,1,1,1,18,2,0,1.0,0,543.5,617.2,506.9,,1.0,540.0
16926,1,1,1,1,21,1,2,,0,415.2,413.6,460.1,,1.0,560.0
16927,1,1,1,1,28,1,9,,0,505.4,615.6,539.1,,1.0,620.0
16928,1,1,1,1,24,1,2,,0,405.5,530.3,455.6,,1.0,540.0
16929,2,1,1,1,17,2,0,1.0,0,400.0,593.7,600.0,,1.0,500.0
16930,1,1,1,1,23,1,1,,0,435.4,597.1,558.7,,1.0,600.0
16931,1,1,1,1,29,1,10,,0,385.0,479.9,400.4,,1.0,560.0
16932,1,0,0,0,16,3,0,,1,,,,,,
16933,3,1,1,1,17,2,0,1.0,0,429.9,505.1,525.5,,1.0,520.0
16934,1,1,1,1,19,1,1,,0,407.0,371.1,402.2,,1.0,360.0
16935,1,1,1,1,17,3,0,,1,587.3,615.6,650.0,,1.0,480.0
16936,2,1,1,1,17,2,0,1.0,0,586.7,618.1,636.9,,1.0,760.0
16937,1,0,0,0,40,1,10,,0,,,,,,
16938,1,0,0,0,39,1,8,,0,,,,,,
16939,1,1,1,1,34,1,10,,0,394.1,531.3,554.0,,1.0,600.0
16940,1,1,1,1,20,1,3,,0,538.8,357.1,462.7,,1.0,480.0
16941,1,0,0,0,19,1,2,,0,,,,,,
16942,1,1,1,1,18,3,0,,0,570.6,644.6,587.1,,1.0,600.0
16943,2,1,1,1,17,2,0,1.0,0,462.1,463.2,452.4,,1.0,440.0
16944,1,1,1,1,24,1,6,,0,504.8,545.1,594.4,,1.0,520.0
16945,1,0,0,0,22,1,4,,0,,,,,,
16946,1,1,1,1,17,3,0,,1,454.7,433.7,374.7,,1.0,240.0
16947,1,1,1,1,19,1,2,,0,431.6,640.9,612.8,,1.0,520.0
16948,1,1,1,1,25,1,8,,0,445.0,558.0,497.4,,1.0,560.0
16949,2,1,1,1,17,2,0,1.0,0,574.9,605.7,583.8,,1.0,800.0
16950,1,1,1,1,19,1,2,,0,490.5,535.2,506.5,,1.0,560.0
16951,2,1,1,1,17,2,0,1.0,0,595.2,546.2,544.5,,1.0,360.0
16952,1,1,1,1,17,3,0,,1,399.3,446.9,516.4,,1.0,440.0
16953,1,1,1,1,25,1,4,,0,412.0,539.9,499.5,,1.0,560.0
16954,1,1,1,1,39,1,10,,0,364.2,448.0,501.7,,1.0,520.0
16955,1,1,1,1,27,1,1,,0,423.4,489.7,456.2,,1.0,380.0
16956,2,1,1,1,18,2,0,1.0,0,540.5,596.4,566.4,,1.0,460.0
16957,1,0,0,0,42,1,10,,0,,,,,,
16958,2,1,1,1,17,2,0,1.0,0,439.7,549.6,551.0,,1.0,680.0
16959,1,0,0,0,24,1,4,,0,,,,,,
16960,1,1,1,1,16,3,0,,1,386.8,433.5,478.2,,1.0,360.0
16961,2,1,1,1,18,2,0,1.0,0,382.2,445.0,501.7,,1.0,520.0
16962,2,1,1,1,18,2,0,1.0,0,507.0,447.0,450.7,,1.0,380.0
16963,2,1,1,1,18,2,0,1.0,0,480.8,571.2,546.5,,1.0,620.0
